lambda_um,width_um,height_um,n_eff_TE,n_eff_TM
1.6,0.875,0.675,1.71503955797254,1.69485808571212
1.6,0.875,0.7,1.72003212135396,1.70278315692574
1.6,0.875,0.725,1.72497503633867,1.71054215337783
1.6,0.875,0.75,1.72974414353799,1.71801505953745
1.6,0.875,0.775,1.73430149699293,1.72515138657421
1.6,0.875,0.8,1.7386490261156,1.73196700164817
1.6,0.875,0.825,1.74287859189071,1.73857731264616
1.6,0.875,0.85,1.74699127149323,1.74480791069152
1.6,0.875,0.875,1.75086451606052,1.7506571977345
1.6,0.875,0.9,1.75452036925329,1.75635173816525
1.6,0.875,0.925,1.7580748533776,1.7617703106675
1.6,0.875,0.95,1.76148714512465,1.76682723451293
1.6,0.875,0.975,1.76470719159405,1.77165656518384
1.6,0.875,1,1.76784021533288,1.77624733347065
1.6,0.9,0.6,1.70452101933242,1.6733079371592
1.6,0.9,0.625,1.70997604534186,1.68177790778826
1.6,0.9,0.65,1.71537300171327,1.69018831392802
1.6,0.9,0.675,1.72063662142602,1.69843368430284
1.6,0.9,0.7,1.72574810976713,1.70648947185101
1.6,0.9,0.725,1.73069299910578,1.71427505715205
1.6,0.9,0.75,1.73547025181746,1.72176213707589
1.6,0.9,0.775,1.74011257261243,1.72897040548517
1.6,0.9,0.8,1.74454573975314,1.7358756493222
1.6,0.9,0.825,1.74877578934663,1.74248199934053
1.6,0.9,0.85,1.7528643408859,1.74871382747967
1.6,0.9,0.875,1.75677541915256,1.75467544766819
1.6,0.9,0.9,1.76057421768963,1.76030591980593
1.6,0.9,0.925,1.76405527768946,1.76577273499357
1.6,0.9,0.95,1.7674718910254,1.7708468076583
1.6,0.9,0.975,1.77073437814017,1.77568788006514
1.6,0.9,1,1.77384715857639,1.78027900272774
1.6,0.925,0.6,1.70940454445813,1.67657082621223
1.6,0.925,0.625,1.71498138757109,1.68512485840325
1.6,0.925,0.65,1.7204188670712,1.69361212956193
1.6,0.925,0.675,1.72579236181229,1.70193680087921
1.6,0.925,0.7,1.73091435628423,1.70999755106951
1.6,0.925,0.725,1.73597117531511,1.71786463220541
1.6,0.925,0.75,1.74083821954415,1.7254299286549
1.6,0.925,0.775,1.74548153765249,1.73264982025976
1.6,0.925,0.8,1.74990348171321,1.73954091264262
1.6,0.925,0.825,1.75419661511549,1.74620661677183
1.6,0.925,0.85,1.75836187739984,1.75248747894694
1.6,0.925,0.875,1.76223083666751,1.75843903024893
1.6,0.925,0.9,1.76599239084062,1.76410539528311
1.6,0.925,0.925,1.76965907654294,1.76947395109219
1.6,0.925,0.95,1.77301546763163,1.77464358014064
1.6,0.925,0.975,1.77626817178329,1.77949214917785
1.6,0.925,1,1.77942117521171,1.78409912721292
1.6,0.95,0.6,1.71421796601315,1.67955886162059
1.6,0.95,0.625,1.71985321649569,1.68819187932847
1.6,0.95,0.65,1.72537547034418,1.69675733988614
1.6,0.95,0.675,1.73080419561876,1.70515051394585
1.6,0.95,0.7,1.73598160614803,1.71323286185883
1.6,0.95,0.725,1.74108456513054,1.72118484045001
1.6,0.95,0.75,1.74600026250884,1.72882025323545
1.6,0.95,0.775,1.75067428633233,1.73605321475067
1.6,0.95,0.8,1.75512768960813,1.74294696263718
1.6,0.95,0.825,1.75946276292749,1.74966954813342
1.6,0.95,0.85,1.76363956006666,1.75598883912855
1.6,0.95,0.875,1.76753033480921,1.76193609456148
1.6,0.95,0.9,1.77130157663705,1.76760319412385
1.6,0.95,0.925,1.77492134344741,1.77308240826869
1.6,0.95,0.95,1.77839595952309,1.77813840085042
1.6,0.95,0.975,1.78161827065117,1.78304325822442
1.6,0.95,1,1.78477633116742,1.78766125142525
1.6,0.975,0.6,1.71862442393375,1.68255284690386
1.6,0.975,0.625,1.72436231814183,1.69127201838961
1.6,0.975,0.65,1.7299446642321,1.69990376225112
1.6,0.975,0.675,1.7354359112199,1.70835220707245
1.6,0.975,0.7,1.74066388358846,1.71652750060975
1.6,0.975,0.725,1.7458128487619,1.72448407955304
1.6,0.975,0.75,1.75075851197235,1.73212542224764
1.6,0.975,0.775,1.7554706491268,1.73941431585924
1.6,0.975,0.8,1.75995188324057,1.74636769939061
1.6,0.975,0.825,1.76429520558062,1.75307726112037
1.6,0.975,0.85,1.76850300546702,1.7593964935223
1.6,0.975,0.875,1.77241235472713,1.76538567748562
1.6,0.975,0.9,1.77620238718092,1.77108424256274
1.6,0.975,0.925,1.7798205589455,1.77654837272548
1.6,0.975,0.95,1.78328694070705,1.78165157215373
1.6,0.975,0.975,1.78662297096992,1.78645631763911
1.6,0.975,1,1.78971745118735,1.79114815339268
1.6,1,0.6,1.72295848783755,1.6852667674481
1.6,1,0.625,1.72874335959677,1.69405383536635
1.6,1,0.65,1.73439695180873,1.70275319884685
1.6,1,0.675,1.73993272978417,1.71126047977349
1.6,1,0.7,1.74520775445084,1.71944926332763
1.6,1,0.725,1.7503925365816,1.72748294547937
1.6,1,0.75,1.75537711464154,1.73518765485544
1.6,1,0.775,1.76011411366961,1.74248363676128
1.6,1,0.8,1.76462175342644,1.7494350168916
1.6,1,0.825,1.76899881300161,1.75619607269628
1.6,1,0.85,1.77321351614446,1.76255039760797
1.6,1,0.875,1.77714113778983,1.7685319079125
1.6,1,0.9,1.78093917410839,1.77422765147857
1.6,1,0.925,1.7845782217256,1.77972571067622
1.6,1,0.95,1.78804018002434,1.78483485919215
1.6,1,0.975,1.79132949577806,1.78970684331988
1.6,1,1,1.79453089029149,1.79430400164681
1.6,1.025,0.6,1.7269255891456,1.68799085541981
1.6,1.025,0.625,1.73279862891023,1.69685420672996
1.6,1.025,0.65,1.73850201788678,1.70561129626365
1.6,1.025,0.675,1.74409050320264,1.71416637233585
1.6,1.025,0.7,1.7494059186594,1.72243986000169
1.6,1.025,0.725,1.75462999478701,1.73047243834255
1.6,1.025,0.75,1.7596393369926,1.73817800557664
1.6,1.025,0.775,1.76440703028478,1.74552473717304
1.6,1.025,0.8,1.76893594089709,1.75253027708433
1.6,1.025,0.825,1.77331910371719,1.75927580788035
1.6,1.025,0.85,1.77756041978899,1.76562634923493
1.6,1.025,0.875,1.78150192853196,1.77164615972732
1.6,1.025,0.9,1.78531463022792,1.77737006977167
1.6,1.025,0.925,1.78895295942505,1.7828503707168
1.6,1.025,0.95,1.79243484653503,1.78797185968301
1.6,1.025,0.975,1.7957263683191,1.79285160007603
1.6,1.025,1,1.79890469658961,1.79747885992556
1.6,1.05,0.6,1.73083235818004,1.69045874068089
1.6,1.05,0.625,1.73674323307514,1.69938076780627
1.6,1.05,0.65,1.74250686617497,1.7081966168666
1.6,1.05,0.675,1.7481313626673,1.71680254675024
1.6,1.05,0.7,1.75348729407558,1.72508300475896
1.6,1.05,0.725,1.75873890808868,1.73318626062738
1.6,1.05,0.75,1.76377936747255,1.74094961969284
1.6,1.05,0.775,1.768567522939,1.74829876142097
1.6,1.05,0.8,1.7731190575512,1.75529869795209
1.6,1.05,0.825,1.77752938248708,1.76209128841262
1.6,1.05,0.85,1.78177394692224,1.76847440482143
1.6,1.05,0.875,1.78573104513422,1.77448411080214
1.6,1.05,0.9,1.78955006059143,1.7802031251138
1.6,1.05,0.925,1.79320518167993,1.78571425350601
1.6,1.05,0.95,1.79668274669164,1.79083953089971
1.6,1.05,0.975,1.79998538895133,1.79572457338644
1.6,1.05,1,1.80316192221443,1.80036304183125
1.6,1.075,0.6,1.7344810314902,1.69289811054853
1.6,1.075,0.625,1.74044533191341,1.70189447690234
1.6,1.075,0.65,1.7462806108051,1.71076213880462
1.6,1.075,0.675,1.75191894141667,1.71940036883286
1.6,1.075,0.7,1.75734778802625,1.72779849657837
1.6,1.075,0.725,1.7625872151085,1.73587674488259
1.6,1.075,0.75,1.76761540876161,1.74361332951411
1.6,1.075,0.775,1.77245768827213,1.75102636725659
1.6,1.075,0.8,1.77706134253345,1.75810982461457
1.6,1.075,0.825,1.78144949561283,1.76486217589824
1.6,1.075,0.85,1.78567828213901,1.77122239763013
1.6,1.075,0.875,1.78969224743011,1.77729020650968
1.6,1.075,0.9,1.79353012687689,1.78305532231805
1.6,1.075,0.925,1.79716212411795,1.78852665213081
1.6,1.075,0.95,1.80064592349754,1.79366688835643
1.6,1.075,0.975,1.80396821492962,1.79855757491444
1.6,1.075,1,1.80713000148029,1.80318802598847
1.6,1.1,0.6,1.73793534299884,1.69519865289873
1.6,1.1,0.625,1.74395322099661,1.70423753891863
1.6,1.1,0.65,1.74980945934736,1.71315380790711
1.6,1.1,0.675,1.75550815223348,1.72184417867579
1.6,1.1,0.7,1.76093140283825,1.7302033539406
1.6,1.1,0.725,1.76623820129826,1.73836524969507
1.6,1.1,0.75,1.77132439094141,1.74617781845391
1.6,1.1,0.775,1.77615437562955,1.75357182076339
1.6,1.1,0.8,1.78074152080351,1.76061280038753
1.6,1.1,0.825,1.78517838763586,1.76743104347134
1.6,1.1,0.85,1.78944678535242,1.77383760478933
1.6,1.1,0.875,1.79342745767895,1.77987075186755
1.6,1.1,0.9,1.79726285495729,1.78560887927998
1.6,1.1,0.925,1.80093035229817,1.79112979329921
1.6,1.1,0.95,1.80442029375486,1.79626768890855
1.6,1.1,0.975,1.80773421146337,1.80116183350704
1.6,1.1,1,1.81091632556545,1.80580666895756
1.6,1.125,0.6,1.74123242365626,1.69743088597051
1.6,1.125,0.625,1.74729545970082,1.70653568741939
1.6,1.125,0.65,1.75321397183851,1.71549655467234
1.6,1.125,0.675,1.75892239731288,1.72421353493213
1.6,1.125,0.7,1.76440925210764,1.73267950060974
1.6,1.125,0.725,1.76970281508553,1.74081509338204
1.6,1.125,0.75,1.7747763042188,1.74860012015805
1.6,1.125,0.775,1.77965315789562,1.75605173189544
1.6,1.125,0.8,1.78428577183494,1.76316861025238
1.6,1.125,0.825,1.78870130509205,1.76994767395765
1.6,1.125,0.85,1.79295418730407,1.77633129089619
1.6,1.125,0.875,1.79698489354537,1.78241739345532
1.6,1.125,0.9,1.80083617744337,1.78819723558529
1.6,1.125,0.925,1.8044819487913,1.79368014863481
1.6,1.125,0.95,1.80797650318748,1.79883092603963
1.6,1.125,0.975,1.81130745783423,1.80372959191526
1.6,1.125,1,1.81447579814908,1.8083660548787
1.6,1.15,0.6,1.74435590302347,1.6995348471518
1.6,1.15,0.625,1.75046480649862,1.70867509186688
1.6,1.15,0.65,1.75639940077733,1.71767799088373
1.6,1.15,0.675,1.76216033769753,1.72644081706516
1.6,1.15,0.7,1.76764007439859,1.73486751827895
1.6,1.15,0.725,1.77299251968348,1.74307920537553
1.6,1.15,0.75,1.77811630775523,1.75093337464966
1.6,1.15,0.775,1.78298074058706,1.75836517828339
1.6,1.15,0.8,1.78759710432753,1.7654408026735
1.6,1.15,0.825,1.79205524046718,1.77228011242733
1.6,1.15,0.85,1.79634260167153,1.77870600957766
1.6,1.15,0.875,1.80034234456511,1.78475857417941
1.6,1.15,0.9,1.80419061265317,1.79051237823087
1.6,1.15,0.925,1.80786755187974,1.79604074124704
1.6,1.15,0.95,1.81136705722039,1.80118877221332
1.6,1.15,0.975,1.81468975050235,1.80608992003985
1.6,1.15,1,1.817876008368,1.81073913885557
1.6,1.175,0.6,1.74734056050535,1.70157726856801
1.6,1.175,0.625,1.75348796127393,1.71077691828858
1.6,1.175,0.65,1.7594771209525,1.71981899999648
1.6,1.175,0.675,1.76524473597514,1.72860430069288
1.6,1.175,0.7,1.77078024994992,1.73712888419181
1.6,1.175,0.725,1.77611907567918,1.74531371169285
1.6,1.175,0.75,1.78123020561731,1.75314018625853
1.6,1.175,0.775,1.78613547434316,1.76062456609929
1.6,1.175,0.8,1.79079172107005,1.76776974293604
1.6,1.175,0.825,1.79522958291363,1.77457117185288
1.6,1.175,0.85,1.799501989499,1.78097432402254
1.6,1.175,0.875,1.80354598216082,1.78707555897379
1.6,1.175,0.9,1.80740771798506,1.79286743846438
1.6,1.175,0.925,1.81106436187315,1.79835961012598
1.6,1.175,0.95,1.8145672531262,1.80351883558276
1.6,1.175,0.975,1.81790482747282,1.80842368388931
1.6,1.175,1,1.82107811919827,1.81306456162052
1.6,1.2,0.6,1.75010979790698,1.70356835482135
1.6,1.2,0.625,1.75631381996866,1.71280140404753
1.6,1.2,0.65,1.76230882968889,1.72187660935273
1.6,1.2,0.675,1.76812890142887,1.73069868714151
1.6,1.2,0.7,1.77365055900319,1.7392177256396
1.6,1.2,0.725,1.77904890651041,1.74743525938065
1.6,1.2,0.75,1.78420407478135,1.75529554160238
1.6,1.2,0.775,1.7890973623425,1.76278231513918
1.6,1.2,0.8,1.79373301402364,1.76991344816627
1.6,1.2,0.825,1.79820348348616,1.77674086926795
1.6,1.2,0.85,1.80251713802096,1.7831623380601
1.6,1.2,0.875,1.80652785885424,1.78925350236607
1.6,1.2,0.9,1.81038737705307,1.79503478322554
1.6,1.2,0.925,1.81406765689771,1.80054662487493
1.6,1.2,0.95,1.81758342124184,1.80570433756263
1.6,1.2,0.975,1.82090925539682,1.81061125833355
1.6,1.2,1,1.8241027570357,1.81525824978643
1.6,1.225,0.6,1.75287855155512,1.70537754865804
1.6,1.225,0.625,1.75909844160206,1.71466045439419
1.6,1.225,0.65,1.76514792475133,1.72377359009069
1.6,1.225,0.675,1.77096583490501,1.73261843142605
1.6,1.225,0.7,1.77654243469601,1.74119391372718
1.6,1.225,0.725,1.78191934950573,1.74942123930789
1.6,1.225,0.75,1.78706196501596,1.75728337410249
1.6,1.225,0.775,1.79199074529318,1.76479574549171
1.6,1.225,0.8,1.79666640556271,1.77196501878941
1.6,1.225,0.825,1.80112259100756,1.77878528283048
1.6,1.225,0.85,1.80541091009594,1.78520484197258
1.6,1.225,0.875,1.80946549709033,1.79131866114971
1.6,1.225,0.9,1.81333540278438,1.79712042485041
1.6,1.225,0.925,1.81700064896436,1.80262002973803
1.6,1.225,0.95,1.8205099951848,1.80778606121126
1.6,1.225,0.975,1.82385257850486,1.8126957309797
1.6,1.225,1,1.82702950730437,1.81733988856197
1.6,1.25,0.6,1.75539171888349,1.70720457274894
1.6,1.25,0.625,1.76166174425548,1.7165163852811
1.6,1.25,0.65,1.76771460778284,1.72565878946442
1.6,1.25,0.675,1.77357923851676,1.73453666246068
1.6,1.25,0.7,1.77914091679445,1.74310687587421
1.6,1.25,0.725,1.78457178945975,1.7513621887532
1.6,1.25,0.75,1.789753755457,1.7592538065028
1.6,1.25,0.775,1.79467036508447,1.76676837309436
1.6,1.25,0.8,1.79932565257765,1.77392465942429
1.6,1.25,0.825,1.8038112574705,1.78076764414236
1.6,1.25,0.85,1.80813703440515,1.78720258641903
1.6,1.25,0.875,1.81216017739947,1.79330724060834
1.6,1.25,0.9,1.81602718379764,1.79909921264796
1.6,1.25,0.925,1.81971389252864,1.80461609361788
1.6,1.25,0.95,1.82323472267874,1.80978013914503
1.6,1.25,0.975,1.82656609255203,1.81469138018776
1.6,1.25,1,1.82976123069539,1.81934078956913
1.6,1.275,0.6,1.75791080843834,1.70886753359097
1.6,1.275,0.625,1.76419332621812,1.71822374168427
1.6,1.275,0.65,1.77029461482836,1.72739927118724
1.6,1.275,0.675,1.77615551928103,1.73629621637198
1.6,1.275,0.7,1.78176702759922,1.74491609072868
1.6,1.275,0.725,1.78717619168084,1.75318027603807
1.6,1.275,0.75,1.79234530713105,1.76107324526404
1.6,1.275,0.775,1.79729366431715,1.7686096474758
1.6,1.275,0.8,1.80198536954291,1.77579954211332
1.6,1.275,0.825,1.80645667899466,1.78263574958472
1.6,1.275,0.85,1.81075803544765,1.78906915732434
1.6,1.275,0.875,1.81482110327063,1.79519348750788
1.6,1.275,0.9,1.81869740299804,1.80100339464814
1.6,1.275,0.925,1.82236946870086,1.80650897963762
1.6,1.275,0.95,1.82588380502391,1.81168050658692
1.6,1.275,0.975,1.82923014622832,1.81659393178907
1.6,1.275,1,1.8324096921672,1.82124050121157
1.6,1.3,0.6,1.76019676941433,1.7105506523965
1.6,1.3,0.625,1.76652398916603,1.7199313284351
1.6,1.3,0.65,1.77262666511508,1.72913234159771
1.6,1.3,0.675,1.77852943868085,1.73805863327095
1.6,1.3,0.7,1.78412529483543,1.74667342678772
1.6,1.3,0.725,1.78958366804445,1.75496117555759
1.6,1.3,0.75,1.79478813735803,1.76287958627527
1.6,1.3,0.775,1.7997243084705,1.77041803171452
1.6,1.3,0.8,1.8043959742866,1.77759595554956
1.6,1.3,0.825,1.80889396561757,1.78445186487268
1.6,1.3,0.85,1.81322956219035,1.79089798285828
1.6,1.3,0.875,1.81726288712545,1.79701405276919
1.6,1.3,0.9,1.8211357918447,1.80281495590476
1.6,1.3,0.925,1.8248274445857,1.80833563401971
1.6,1.3,0.95,1.8283521420351,1.81350478347912
1.6,1.3,0.975,1.83168777133004,1.81841937128561
1.6,1.3,1,1.83488383482787,1.82307043674481
1.6,1.325,0.6,1.76249390663353,1.71207880841102
1.6,1.325,0.625,1.76883081059397,1.72149975840131
1.6,1.325,0.65,1.77497682676833,1.73073027804201
1.6,1.325,0.675,1.78087468824839,1.73967300581249
1.6,1.325,0.7,1.78651602727252,1.74833176625573
1.6,1.325,0.725,1.79195265037356,1.75662807133532
1.6,1.325,0.75,1.79714419598647,1.76454783136598
1.6,1.325,0.775,1.80210894688353,1.77210496355108
1.6,1.325,0.8,1.80681398536354,1.77931258974543
1.6,1.325,0.825,1.81129784244848,1.78616235762936
1.6,1.325,0.85,1.81560992988878,1.79260750834725
1.6,1.325,0.875,1.81967980646833,1.79874065196034
1.6,1.325,0.9,1.82356110844626,1.80455728622598
1.6,1.325,0.925,1.82723858545374,1.81006768529341
1.6,1.325,0.95,1.83075676615121,1.81524365237873
1.6,1.325,0.975,1.83410589307555,1.82015998727872
1.6,1.325,1,1.83728727025829,1.82480829156821
1.6,1.35,0.6,1.76457807509589,1.71363419173409
1.6,1.35,0.625,1.7709550018502,1.72307548944791
1.6,1.35,0.65,1.77710078310532,1.73232796399942
1.6,1.35,0.675,1.78303633940287,1.74129661075893
1.6,1.35,0.7,1.7886615719281,1.74995029532399
1.6,1.35,0.725,1.7941432725064,1.75826630027719
1.6,1.35,0.75,1.7993667391902,1.76620796903424
1.6,1.35,0.775,1.80431939287972,1.77376689715373
1.6,1.35,0.8,1.80900482052589,1.78096338979608
1.6,1.35,0.825,1.8135130108617,1.78783024780133
1.6,1.35,0.85,1.81785654880576,1.79428583798586
1.6,1.35,0.875,1.82189826863056,1.80041147426556
1.6,1.35,0.9,1.8257758144787,1.80621977530618
1.6,1.35,0.925,1.82947126958407,1.81174339468967
1.6,1.35,0.95,1.83299886531602,1.81691667795919
1.6,1.35,0.975,1.83633776690536,1.82183383897455
1.6,1.35,1,1.83953420999808,1.82648598755866
1.6,1.375,0.6,1.76666753793306,1.71501596166148
1.6,1.375,0.625,1.77305374525136,1.72448294511674
1.6,1.375,0.65,1.77922322533318,1.73376280205918
1.6,1.375,0.675,1.78516858135191,1.74275464490003
1.6,1.375,0.7,1.79081386845347,1.75139438509782
1.6,1.375,0.725,1.79629747097452,1.75975859056216
1.6,1.375,0.75,1.80152741100954,1.76773885627459
1.6,1.375,0.775,1.80648865344443,1.77528568512665
1.6,1.375,0.8,1.81118582706259,1.7824662982724
1.6,1.375,0.825,1.81570034032334,1.78936494932298
1.6,1.375,0.85,1.82003729961773,1.79584538031807
1.6,1.375,0.875,1.82408748262845,1.80195442598284
1.6,1.375,0.9,1.82796767298588,1.80775236646073
1.6,1.375,0.925,1.83166620412992,1.81329746064376
1.6,1.375,0.95,1.83518832424617,1.8184722761052
1.6,1.375,0.975,1.83853115495939,1.82339028452261
1.6,1.375,1,1.84172442813652,1.82804778670156
1.6,1.4,0.6,1.76858116215419,1.71647567640472
1.6,1.4,0.625,1.7750016416444,1.72597145881687
1.6,1.4,0.65,1.78118501672595,1.73527015370956
1.6,1.4,0.675,1.78714899813038,1.74427674781462
1.6,1.4,0.7,1.79279963426011,1.75296527582169
1.6,1.4,0.725,1.79830133686913,1.76130625539531
1.6,1.4,0.75,1.80354096722566,1.76926841892468
1.6,1.4,0.775,1.80850764495425,1.77684545352112
1.6,1.4,0.8,1.81320469843395,1.7840583363292
1.6,1.4,0.825,1.81772133256554,1.79093456413517
1.6,1.4,0.85,1.82207137338638,1.79739822322515
1.6,1.4,0.875,1.82612005019309,1.80353215483638
1.6,1.4,0.9,1.83000126973011,1.80934678205807
1.6,1.4,0.925,1.83369962726757,1.81487263402078
1.6,1.4,0.95,1.83722940488773,1.82004930870844
1.6,1.4,0.975,1.84057080409095,1.82496847493518
1.6,1.4,1,1.84376724378079,1.82962128521236
1.6,1.425,0.6,1.77049458249526,1.71774900320118
1.6,1.425,0.625,1.7769224921369,1.72726763303354
1.6,1.425,0.65,1.7831267678196,1.73659097528028
1.6,1.425,0.675,1.78909881814998,1.74561845732029
1.6,1.425,0.7,1.7947679738433,1.7542916143015
1.6,1.425,0.725,1.80026993876019,1.76267869976358
1.6,1.425,0.75,1.80551436027433,1.77067770244548
1.6,1.425,0.775,1.81048890075592,1.7782417409206
1.6,1.425,0.8,1.81519693484974,1.78543821829096
1.6,1.425,0.825,1.81971844362845,1.79234481765458
1.6,1.425,0.85,1.82406148949779,1.79883263433733
1.6,1.425,0.875,1.82811815269287,1.80494973516945
1.6,1.425,0.9,1.83200188159021,1.81075377967922
1.6,1.425,0.925,1.83570239037717,1.81630023671896
1.6,1.425,0.95,1.8392268350627,1.82147839564149
1.6,1.425,0.975,1.84257167184912,1.82639814745319
1.6,1.425,1,1.84576491962367,1.83105598301285
1.6,1.45,0.6,1.77224749869249,1.71910523341093
1.6,1.45,0.625,1.77870619655404,1.72864892741319
1.6,1.45,0.65,1.78492243369574,1.73798824224921
1.6,1.45,0.675,1.79091110484566,1.74702807494083
1.6,1.45,0.7,1.79658380498363,1.75574708984426
1.6,1.45,0.725,1.8021026459462,1.76410994297688
1.6,1.45,0.75,1.80735605535509,1.7720899831345
1.6,1.45,0.775,1.81233467253148,1.77968262057211
1.6,1.45,0.8,1.81704159163924,1.7869096346495
1.6,1.45,0.825,1.82156522670549,1.79379383931344
1.6,1.45,0.85,1.82592054256868,1.80026438326903
1.6,1.45,0.875,1.8299749991449,1.80640528580035
1.6,1.45,0.9,1.83385909631764,1.81222516009009
1.6,1.45,0.925,1.83755964226765,1.8177526940054
1.6,1.45,0.95,1.84109099994341,1.82293210407694
1.6,1.45,0.975,1.84443427863686,1.82785276547837
1.6,1.45,1,1.8476304077488,1.83250588234186
1.6,1.475,0.6,1.77400342161449,1.72027964248058
1.6,1.475,0.625,1.78046806033586,1.72984389380072
1.6,1.475,0.65,1.78670287432069,1.73920563320732
1.6,1.475,0.675,1.79269819247683,1.74826451022782
1.6,1.475,0.7,1.79838816713388,1.75696710257343
1.6,1.475,0.725,1.80390590238868,1.76537427614848
1.6,1.475,0.75,1.80916269664398,1.77338964931761
1.6,1.475,0.775,1.81414861326344,1.78096865131569
1.6,1.475,0.8,1.81886591096953,1.78817892069538
1.6,1.475,0.825,1.82339319601744,1.79509224688884
1.6,1.475,0.85,1.82774118407667,1.80158636569272
1.6,1.475,0.875,1.83180326719006,1.80771031627625
1.6,1.475,0.9,1.83568979399474,1.8135194908763
1.6,1.475,0.925,1.83939170785691,1.819066849362
1.6,1.475,0.95,1.84291787609308,1.82424774525669
1.6,1.475,0.975,1.84626420059882,1.82916877963723
1.6,1.475,1,1.8494571303378,1.83382665960072
1.6,1.5,0.6,1.77565693225247,1.72149867268225
1.6,1.5,0.625,1.78213584765386,1.73109341712347
1.6,1.5,0.65,1.78839788989987,1.74047092701319
1.6,1.5,0.675,1.79439044180412,1.74953584356923
1.6,1.5,0.7,1.80010798178292,1.75829787415766
1.6,1.5,0.725,1.80561297695788,1.76667822436796
1.6,1.5,0.75,1.81085994418863,1.77466759046161
1.6,1.5,0.775,1.81586490430476,1.78227833965474
1.6,1.5,0.8,1.8206022813232,1.78953132936242
1.6,1.5,0.825,1.82511561933985,1.79641478633995
1.6,1.5,0.85,1.82945226475004,1.80288872566282
1.6,1.5,0.875,1.83353760375329,1.80904324244137
1.6,1.5,0.9,1.83742947177917,1.81487568918292
1.6,1.5,0.925,1.84111817235907,1.8203965163801
1.6,1.5,0.95,1.84464377755995,1.82558217395197
1.6,1.5,0.975,1.84799785856927,1.83050408456864
1.6,1.5,1,1.85118167323687,1.83515506766059
1.625,0.75,0.6,1.66309034213838,1.64510041813343
1.625,0.75,0.625,1.66758493933371,1.65266750157065
1.625,0.75,0.65,1.67211134104909,1.6602256638119
1.625,0.75,0.675,1.6766591015952,1.6677503232704
1.625,0.75,0.7,1.68117894764057,1.67519011313246
1.625,0.75,0.725,1.68553495105944,1.68246842426617
1.625,0.75,0.75,1.68986697279453,1.68941614713124
1.625,0.75,0.775,1.69400484636719,1.69631773408052
1.625,0.75,0.8,1.6980848131795,1.70289884642159
1.625,0.75,0.825,1.70201750597277,1.70927909695683
1.625,0.75,0.85,1.70582147677791,1.71531148297062
1.625,0.75,0.875,1.70947142351368,1.72110568461833
1.625,0.75,0.9,1.71304066446758,1.72666119869681
1.625,0.75,0.925,1.71644894902638,1.73195482856049
1.625,0.75,0.95,1.71969670610987,1.73699670368976
1.625,0.75,0.975,1.72281266056634,1.74178437105221
1.625,0.75,1,1.72583125512145,1.74635015210261
1.625,0.775,0.6,1.66963808965737,1.64931043050166
1.625,0.775,0.625,1.67438498933788,1.65706948426334
1.625,0.775,0.65,1.67912524371996,1.66481692796612
1.625,0.775,0.675,1.68369311242434,1.67240283420935
1.625,0.775,0.7,1.6883195457364,1.67989540834513
1.625,0.775,0.725,1.692830351973,1.68732115792657
1.625,0.775,0.75,1.6972949042771,1.6944551066771
1.625,0.775,0.775,1.70153214581632,1.70126831714777
1.625,0.775,0.8,1.70568476725103,1.70798633646088
1.625,0.775,0.825,1.70966723001856,1.71440678187984
1.625,0.775,0.85,1.71355832329428,1.72048635660191
1.625,0.775,0.875,1.71731057598767,1.72637004994618
1.625,0.775,0.9,1.72088959732537,1.73193015531919
1.625,0.775,0.925,1.72429016036494,1.73720412440973
1.625,0.775,0.95,1.72762858903817,1.74231200354419
1.625,0.775,0.975,1.73081834788624,1.74716351208776
1.625,0.775,1,1.73379816868078,1.75171209863408
1.625,0.8,0.6,1.67613492140307,1.65320310249245
1.625,0.8,0.625,1.68104065332809,1.66115264410144
1.625,0.8,0.65,1.68593556912828,1.66906321156416
1.625,0.8,0.675,1.69062520316943,1.67672969877343
1.625,0.8,0.7,1.69534586186828,1.6842946072488
1.625,0.8,0.725,1.69998926860627,1.691856846512
1.625,0.8,0.75,1.70452855230935,1.69909247485157
1.625,0.8,0.775,1.70880287003745,1.70598813114186
1.625,0.8,0.8,1.71309708751029,1.71269354557834
1.625,0.8,0.825,1.71712159493618,1.7192160943827
1.625,0.8,0.85,1.72104687980117,1.72533034128099
1.625,0.8,0.875,1.7248618368829,1.73127553244802
1.625,0.8,0.9,1.72847460351869,1.73685518738101
1.625,0.8,0.925,1.73190900151554,1.74213632224937
1.625,0.8,0.95,1.73528508241009,1.74728955710758
1.625,0.8,0.975,1.73851602688585,1.7521808329446
1.625,0.8,1,1.74152123202917,1.75673109015266
1.625,0.825,0.6,1.68219631274448,1.65716162833886
1.625,0.825,0.625,1.68723832819327,1.66519215397167
1.625,0.825,0.65,1.69224168236806,1.67318516043448
1.625,0.825,0.675,1.69705049005603,1.68100037000571
1.625,0.825,0.7,1.70188302004734,1.68869720289334
1.625,0.825,0.725,1.7065833314904,1.69629589984257
1.625,0.825,0.75,1.71121547349055,1.7035844914627
1.625,0.825,0.775,1.71556518132611,1.7105794209332
1.625,0.825,0.8,1.71989843184948,1.7173596998149
1.625,0.825,0.825,1.72405703399984,1.72382659498466
1.625,0.825,0.85,1.72798153472804,1.73006549273868
1.625,0.825,0.875,1.7318277552882,1.73602000696617
